SeniorCitizen,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
1,0,1.2879383306831464,2,2,2,0,1,0,1.071470455188184,5175,0
0,1,0.18848851024232702,2,0,2,2,2,1,-0.0651986929254444,1916,0
0,1,-0.62591876415828,0,0,0,0,1,0,-0.6700928009859131,5385,0
1,0,-1.0331224013585834,0,0,0,0,0,1,0.8105683261621028,4739,0
0,1,-1.1552834925186746,0,2,2,0,0,1,0.6659919871476498,3201,1
1,0,-0.46303730927815856,2,0,0,0,0,1,-0.7598298389948839,6180,1
0,0,-0.9109613101984924,0,0,0,0,0,1,0.5147684601325326,6194,1
1,0,-0.6666391278783103,2,0,0,0,0,1,-0.3543513709543497,6293,0
0,0,1.2879383306831464,0,2,0,2,2,1,1.3456669602155942,5392,0
1,0,-0.21871512695797646,2,0,0,0,0,0,-1.1304105700319294,6040,1
0,1,0.3920903288424788,2,0,0,0,1,0,1.074794049188516,3433,0
0,1,-1.1145631287986442,1,1,1,1,0,0,-1.481049737066981,6133,0
0,0,0.35136996512244845,0,2,0,2,2,1,1.1312951471941644,3385,0
0,0,1.0436161483629645,0,0,2,0,1,0,-0.4806479429669752,2484,0
0,0,0.5956921474426305,1,1,1,1,2,1,-1.4694171580658184,6432,0
0,0,-0.5851984004382496,0,0,0,2,0,1,0.37019212111808014,673,0
0,0,-1.1145631287986442,0,0,2,0,0,0,1.0548524851865226,4173,1
0,0,-0.38159658183809786,2,0,0,0,0,1,-0.15992112193491323,742,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.51594747407047,1478,0
0,0,1.5729808767233588,0,0,2,0,1,1,1.1263097561936661,5482,0
0,1,1.6137012404433893,2,2,2,2,2,1,1.5899511192400142,6074,0
0,1,0.025607055362205634,1,1,1,1,1,0,-1.4677553610656522,5456,0
0,0,-1.2367242199587352,0,0,0,0,0,1,0.6942425361504742,1358,1
0,1,-0.3408762181180675,2,0,0,2,2,0,-0.9642308700153169,6136,0
0,1,0.9621754209229036,0,2,2,2,1,1,1.1628692901973208,4643,0
0,0,0.18848851024232702,0,2,0,0,0,1,1.0415581091851935,3150,0
0,0,0.43281069256250915,0,2,2,2,1,0,0.6759627691486464,3162,0
0,0,-1.2774445836787656,0,0,0,0,0,0,-1.3098846460498705,2154,0
0,0,-0.30015585439803716,0,0,2,2,0,1,1.3356961782145975,2222,1
0,0,1.1657772395230555,2,2,2,2,2,0,0.827186296163764,4438,0
0,0,-0.62591876415828,0,0,2,2,1,0,0.7308020701541287,751,0
0,0,0.35136996512244845,0,2,2,2,1,1,0.7125223031523015,2895,0
0,0,-1.2774445836787656,0,2,0,0,0,0,-0.4690153639658123,4232,1
1,1,1.6137012404433893,2,2,2,2,2,1,0.001273187081200524,4002,0
0,0,-1.2774445836787656,0,2,0,0,0,1,0.8670694241677506,6327,1
0,0,0.6364125111626608,0,2,2,0,2,1,1.440389389225063,4285,0
1,0,-0.8702409464784621,1,1,1,1,0,0,-1.4893587220678117,1761,1
1,0,0.9214550572028734,0,2,2,0,0,1,0.6875953481498096,4120,1
0,0,0.3920903288424788,2,2,2,2,1,1,-0.3327480099521901,1984,0
0,0,0.47353105628253944,0,0,2,0,0,1,0.8521132511662559,3475,0
0,1,-1.2774445836787656,0,0,0,0,0,0,-0.6900343649879066,3734,0
0,0,-0.21871512695797646,0,0,0,0,0,1,1.0249401391835322,2243,0
1,0,-0.21871512695797646,0,2,2,2,0,1,0.6659919871476498,1945,0
1,0,-1.2367242199587352,0,0,0,0,0,1,-0.6800635829869099,6299,0
0,0,-0.5444780367182193,1,1,1,1,0,0,-1.491020519067978,3164,0
1,0,0.3920903288424788,0,0,0,0,0,1,1.0066603721817051,3370,0
0,0,1.369379058123207,2,2,2,2,2,1,0.8404806721650927,4887,0
1,0,0.025607055362205634,2,0,2,2,0,1,1.5002140812310438,3188,0
0,0,0.06632741908223598,0,2,0,0,0,1,0.30538203811160125,2181,1
1,0,0.025607055362205634,0,0,2,2,0,1,-0.33773340095268845,1353,0
0,1,-0.38159658183809786,1,1,1,1,1,0,-1.4860351280674797,3545,0
0,0,-0.015113308357824713,1,1,1,1,1,0,-1.4960059100684764,5062,0
0,0,-0.8702409464784621,1,1,1,1,1,0,-1.4860351280674797,2010,0
0,1,1.4915401492832983,0,0,2,0,0,1,1.1528985081963241,5523,1
0,0,1.4508197855632678,2,0,0,2,1,0,-0.29452667894836937,3294,0
0,0,-0.5037576729981889,1,1,1,1,2,1,-1.4976677070686424,3581,0
0,0,1.6137012404433893,1,1,1,1,2,1,-1.4943441130683104,862,0
0,1,1.125056875803025,2,0,2,0,1,1,1.0182929511828682,4792,0
1,1,-0.015113308357824713,0,2,0,0,0,1,0.9701008381780505,2469,0
0,0,-1.2774445836787656,1,1,1,1,0,1,-1.491020519067978,1492,1
0,0,-1.2774445836787656,1,1,1,1,0,1,-1.5009913010689746,1486,1
1,0,-1.1960038562387048,0,2,0,0,0,1,0.5513279941361872,1965,1
0,0,0.5549717837226001,1,1,1,1,1,1,-1.3397969920528607,126,0
0,0,-0.13727439951791576,0,0,0,0,0,1,0.3386179781149237,1765,0
0,0,0.758573602322752,0,2,2,2,0,1,0.750743634156122,3795,0
1,0,0.6364125111626608,0,0,0,0,0,1,0.19570343610063723,3070,0
0,1,-0.6666391278783103,0,2,0,0,0,0,0.28211688010927544,364,0
0,0,1.5322605130033284,0,2,2,2,2,1,1.1279715531938321,5414,0
0,1,0.3106496014024181,1,1,1,1,2,1,-1.328164413051698,53,0
0,1,-0.4223169455581282,0,2,0,0,0,0,0.6161380771426661,1406,1
1,0,-1.2774445836787656,0,0,2,0,0,1,0.3502505571160864,5769,1
0,1,-1.1145631287986442,1,1,1,1,0,1,-1.3447823830533592,584,0
0,0,-1.0331224013585834,0,0,0,0,0,1,0.16911468409797886,4328,0
0,1,-0.13727439951791576,0,2,2,2,1,0,1.1894580421999785,2446,0
0,1,0.47353105628253944,1,1,1,1,1,0,-1.2982520670487077,214,0
0,0,-0.9109613101984924,2,2,2,0,0,0,-0.7997129669988706,3805,0
1,0,0.9214550572028734,0,0,0,0,0,0,-0.4357794239624898,2450,0
1,0,0.7992939660427822,0,2,2,0,1,1,1.3406815692150957,4477,0
0,1,-0.9109613101984924,0,0,0,0,0,0,0.7042133181514708,6237,0
0,0,-0.5851984004382496,0,0,0,0,0,1,0.36022133911708304,720,0
0,0,1.4508197855632678,2,0,0,2,1,0,-0.21642221994056152,3399,0
0,1,1.1657772395230555,1,1,1,1,0,1,-1.5076384890696393,340,1
0,1,1.6137012404433893,2,2,2,2,2,1,0.014567563082529699,4044,0
0,0,-1.2367242199587352,2,0,2,0,0,0,-0.37595473195650925,353,0
0,0,-0.8295205827584317,0,0,0,0,0,1,-0.6435040489832552,4345,1
0,0,0.35136996512244845,1,1,1,1,2,1,-1.4960059100684764,6319,0
0,0,-0.2594354906780068,0,0,2,2,0,1,-0.6750781919864114,343,0
0,0,0.14776814652229667,1,1,1,1,1,0,-1.4594463760648215,5624,0
0,1,1.6137012404433893,2,2,2,2,2,1,1.638143232244832,6196,0
0,0,0.10704778280226633,0,0,0,2,0,1,0.8338334841644282,2744,0
0,0,-1.2774445836787656,0,0,2,2,0,0,-0.3227772279511935,4559,0
0,1,-0.6666391278783103,2,0,2,2,0,1,1.6015836982411773,1456,0
1,0,0.6771328748826912,2,0,0,0,0,0,1.222693982203301,4290,0
0,0,0.880734693482843,2,2,2,2,1,1,1.6580847962468257,4944,0
0,1,-0.5851984004382496,2,0,0,0,0,0,0.001273187081200524,311,0
0,0,0.14776814652229667,0,0,0,0,0,0,0.5197538511330312,2539,0
0,0,1.125056875803025,0,2,2,0,0,1,1.3672703212177542,5156,1
0,0,-1.2774445836787656,0,0,0,0,0,0,0.15914390209698223,5447,1
0,1,0.7992939660427822,1,1,1,1,2,1,-1.3198554280508674,498,0
0,1,-0.9924020376385531,0,0,2,0,0,1,0.9966895901807084,5819,0
0,1,1.6137012404433893,2,2,0,2,2,0,1.3539759452164248,5832,0
0,0,1.2879383306831464,1,1,1,1,1,0,-1.33148800705203,1119,0
1,0,-0.4223169455581282,2,0,2,2,0,1,0.1657910900976468,981,0
0,0,1.125056875803025,0,2,2,2,0,1,-0.15161213693408263,3105,0
0,1,-0.1779947632379461,0,0,0,0,0,1,0.5413572121351905,1859,1
0,0,1.1657772395230555,1,1,1,1,2,0,-1.341458789053027,769,0
0,0,-0.3408762181180675,0,2,2,0,0,1,1.3091074262119398,2139,0
0,1,-0.1779947632379461,0,2,2,2,1,0,0.9352031011745621,2403,0
0,1,-0.0965540357978854,0,2,2,2,2,0,0.53304822713436,2004,0
0,0,-1.2367242199587352,1,1,1,1,0,0,-1.4876969250676457,3254,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.3436033691154218,5768,0
0,1,-1.0738427650786138,1,1,1,1,0,0,-1.4993295040688086,6,0
0,0,-0.3408762181180675,0,2,0,0,0,1,0.15582030809665018,1076,0
0,1,-1.1552834925186746,0,0,2,0,0,0,1.2093996062019723,3297,1
0,0,-1.0331224013585834,0,2,0,0,0,1,1.1645310871974868,5337,1
1,0,1.6137012404433893,2,2,2,2,2,1,1.7046151122514768,6181,0
0,0,1.5322605130033284,0,0,0,2,2,1,-0.8213163280010305,2425,0
1,0,1.2879383306831464,0,0,2,2,2,0,1.2409737492051283,5228,0
0,1,1.6137012404433893,0,2,0,0,1,1,0.82884809316393,5256,0
0,1,0.47353105628253944,1,1,1,1,2,0,-1.491020519067978,6263,0
0,1,-0.7888002190384014,0,0,0,0,0,0,-0.2928648819482031,5689,1
1,0,-0.62591876415828,1,1,1,1,1,0,-1.4660935640654862,2867,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.3244390249513595,4558,1
0,0,-0.9516816739185228,0,0,2,0,0,1,0.17576187209864347,4670,0
0,0,-0.3408762181180675,2,0,0,2,0,0,-0.3709693409560109,578,0
0,1,-1.2774445836787656,0,2,0,0,0,1,0.3303089931140931,5723,1
0,0,-0.3408762181180675,0,2,0,0,0,1,0.5147684601325326,1432,1
1,1,0.10704778280226633,0,2,0,2,0,1,0.37517751211857825,2386,0
0,1,-1.0331224013585834,2,2,2,2,0,1,0.36354493311741554,4597,0
0,0,-1.1145631287986442,0,0,0,2,0,1,1.0415581091851935,3856,1
0,1,-0.7073594915983407,0,0,0,0,0,0,0.14086413509515497,6520,1
0,1,-0.8702409464784621,1,1,1,1,2,0,-1.4993295040688086,1887,0
0,0,0.6364125111626608,2,0,2,0,0,1,-0.6468276429835875,1763,1
1,0,-0.5037576729981889,0,0,0,0,0,1,0.5546515881365197,1156,0
0,0,1.6137012404433893,0,2,2,2,1,1,1.4536837652263923,6026,0
0,1,-0.9924020376385531,0,2,0,0,0,1,0.6244470621434968,5384,1
0,1,1.6137012404433893,0,0,0,0,2,1,0.6560212051466532,5005,0
0,0,-0.7073594915983407,0,2,0,0,0,1,1.1761636661986499,763,0
0,0,1.6137012404433893,0,2,2,2,2,1,0.7922885591602751,5047,0
0,1,-1.318164947398796,2,0,2,2,2,1,-0.40586707795949967,0,0
0,1,-1.2774445836787656,0,0,0,0,0,1,0.31867641411292996,5718,1
0,1,1.247217966963116,0,2,2,0,2,1,1.330710787214099,5265,0
0,0,-1.2367242199587352,0,2,0,0,0,1,-0.19149526493806968,270,0
0,0,-1.2367242199587352,2,0,0,0,0,1,0.32033821111309646,711,1
1,0,1.1657772395230555,0,2,0,0,1,0,-0.023653767921291324,3347,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4744025490663168,1614,0
0,0,-0.4223169455581282,0,2,2,0,1,1,-0.6983433499887373,6333,1
0,0,-0.1779947632379461,2,2,0,2,0,0,-0.12834697893175703,1320,0
0,0,1.5322605130033284,1,1,1,1,2,0,-1.4943441130683104,725,0
1,0,-1.1145631287986442,0,2,0,0,0,0,-1.2068532320395708,568,1
0,0,-0.8295205827584317,2,2,2,0,0,1,1.1612074931971548,436,1
0,0,0.06632741908223598,2,2,2,2,1,0,1.7112623002521414,3337,0
1,0,1.5729808767233588,2,0,0,0,2,1,0.5297246331340278,4688,0
0,1,1.5322605130033284,2,0,0,0,1,0,0.014567563082529699,3873,0
0,1,0.7992939660427822,2,0,2,2,0,1,0.641065032145158,3681,0
0,1,1.4915401492832983,2,2,2,2,2,1,0.4881797081298748,4572,0
1,0,-0.5037576729981889,0,2,2,0,0,1,0.9750862291785486,1315,1
0,1,-0.8702409464784621,0,0,2,0,0,1,0.43998759512505714,6217,0
0,0,-1.2367242199587352,0,0,0,2,0,1,0.9784098231788811,1155,1
0,1,-1.0738427650786138,0,0,0,2,0,1,0.5230774451333633,4252,1
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4926823160681442,1491,0
1,1,-0.5037576729981889,2,0,2,2,1,0,0.9817334171792131,1372,0
0,0,1.1657772395230555,2,0,2,0,0,1,1.3855500882195813,5094,0
1,0,-1.1145631287986442,0,0,0,0,0,1,0.31867641411292996,2897,1
0,0,0.9621754209229036,0,2,0,2,0,1,1.3523141482162588,4852,0
0,0,-0.0965540357978854,2,2,2,2,0,1,1.0049985751815391,2464,0
0,0,0.3106496014024181,0,0,2,2,0,0,1.330710787214099,3525,1
0,0,-0.1779947632379461,2,0,0,2,1,0,-0.3477041829536853,982,0
1,0,-1.1145631287986442,0,0,0,0,0,0,0.17576187209864347,2621,0
1,0,-0.21871512695797646,2,0,0,0,0,1,0.3469269631157543,1527,1
0,0,-0.8295205827584317,1,1,1,1,0,0,-1.4860351280674797,2296,0
0,1,1.4100994218432374,0,2,2,0,1,1,1.3506523512160928,5492,0
1,0,-0.13727439951791576,0,0,0,0,0,1,-0.43744122096265586,819,0
0,1,0.9214550572028734,0,0,0,0,0,0,0.6892571451499756,3991,0
0,0,-0.38159658183809786,0,0,0,0,0,0,0.36022133911708304,1280,1
0,0,0.06632741908223598,0,0,2,0,0,1,1.1728400721983174,3017,1
0,0,0.7992939660427822,2,0,2,0,1,0,0.8803638001690798,4006,0
1,1,1.6137012404433893,2,2,2,2,2,1,1.6946443302504801,6170,0
0,1,1.0436161483629645,0,2,0,2,1,1,0.9950277931805424,4510,0
0,1,0.10704778280226633,1,1,1,1,2,0,-1.5009913010689746,5417,0
1,0,0.9621754209229036,0,2,2,2,2,1,1.1678546811978192,4709,0
0,1,-0.3408762181180675,1,1,1,1,2,1,-1.451137391063991,4150,0
0,1,1.5322605130033284,1,1,1,1,2,0,-1.4860351280674797,656,0
0,0,-1.2367242199587352,0,0,0,0,0,1,0.5047976781315361,1251,0
1,1,1.4508197855632678,0,0,2,2,1,1,1.4088152462219072,5702,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.6726391751483144,6206,1
0,0,-0.8295205827584317,0,0,2,0,0,1,0.8238627021634315,42,0
0,0,1.247217966963116,0,2,0,0,0,1,0.5579751821368518,4257,0
0,1,0.025607055362205634,2,2,2,0,1,1,-0.20977503193989694,1557,0
0,0,1.4915401492832983,0,2,0,0,1,1,1.0266019361836989,5344,0
0,1,1.125056875803025,0,2,2,2,2,1,0.5264010391336954,4191,0
0,1,1.6137012404433893,2,2,2,2,2,1,1.6065690892416755,6111,0
0,0,-0.8702409464784621,0,0,0,0,0,1,-0.1931570619382357,4922,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.502653098069141,1485,0
0,0,-0.9109613101984924,0,0,0,0,0,1,0.7075369121518029,6154,1
0,0,-0.7888002190384014,2,0,0,2,0,1,-0.6385186579827569,4892,1
0,1,0.06632741908223598,0,0,0,0,1,1,0.47156173812821356,2292,0
0,1,0.26992923768238775,0,2,0,0,0,1,0.7158458971526335,2843,1
0,0,1.3286586944031769,0,2,0,2,1,1,1.3390197722149297,5345,0
1,0,0.7178532386027215,2,2,2,0,1,1,1.2343265612044643,4407,0
0,0,-0.7073594915983407,1,1,1,1,0,0,-1.4960059100684764,2705,0
0,1,1.6137012404433893,2,2,2,0,2,1,1.5135084572323727,5999,0
0,1,1.6137012404433893,2,2,2,2,2,1,1.6896589392499817,6106,0
0,1,0.9214550572028734,1,1,1,1,2,0,-1.5093002860698053,291,0
0,1,-0.38159658183809786,1,1,1,1,2,1,-1.3015756610490399,4326,0
0,0,-0.015113308357824713,0,2,0,0,0,1,0.5180920541328647,2245,1
0,1,0.9621754209229036,2,0,2,0,1,1,0.13255515009432434,3264,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.491020519067978,1492,0
0,0,0.22920887396235737,2,2,0,2,1,0,0.19404163910047073,2353,0
0,0,-0.8702409464784621,0,0,0,0,0,0,0.18074726309914202,5827,0
0,0,-1.2774445836787656,0,0,0,2,0,1,-0.5138838829702976,4139,0
0,0,0.9621754209229036,0,2,0,2,1,1,1.4121388402222392,4936,0
0,0,-1.1960038562387048,1,1,1,1,0,1,-1.368047541055685,6295,0
0,1,-1.0331224013585834,2,0,0,0,0,0,0.16412929309748078,4334,0
0,1,1.0843365120829946,0,0,2,0,2,1,1.15456030519649,4818,0
0,0,-1.0331224013585834,0,0,2,2,0,0,-0.015344782920460707,3778,0
0,1,1.5729808767233588,2,0,2,2,2,1,0.20235062410130134,4208,0
0,1,-0.7073594915983407,2,0,0,2,1,0,1.2343265612044643,1151,0
0,0,1.5729808767233588,2,2,0,2,2,0,0.29042586511010604,4469,0
0,0,0.10704778280226633,0,0,2,0,0,1,1.1794872601989819,3057,1
0,0,-0.8702409464784621,0,2,2,2,1,1,-0.8096837489998675,3603,0
0,1,1.125056875803025,1,1,1,1,2,1,-1.5126238800701375,201,0
1,0,0.5956921474426305,0,2,0,2,2,0,-0.17155370093607614,2393,0
0,0,-0.8702409464784621,0,0,2,2,1,0,0.004596781081533054,5483,0
0,0,0.9621754209229036,0,2,0,0,1,0,1.1811490571991479,4650,1
1,0,-0.1779947632379461,0,2,2,2,0,1,1.5317882242341998,2784,0
0,0,1.1657772395230555,2,2,0,2,2,1,0.5413572121351905,4016,0
0,1,-0.055833672077855064,2,0,2,0,1,0,1.1063681921916724,2675,0
0,0,-0.9516816739185228,0,0,0,0,0,1,0.19071804510013865,4893,0
1,0,0.10704778280226633,2,2,0,0,0,1,0.9900424021800438,2920,0
0,0,-1.2367242199587352,1,1,1,1,0,1,-1.4993295040688086,3259,0
0,1,-0.8295205827584317,1,1,1,1,0,0,-1.5209328650709681,1963,1
0,0,-1.2774445836787656,2,0,0,0,0,0,0.3502505571160864,5769,1
1,0,-1.1552834925186746,0,0,2,0,0,1,0.8122301231622688,2992,1
0,1,-1.2774445836787656,1,1,1,1,0,1,-1.5209328650709681,1475,0
0,0,-1.1960038562387048,1,1,1,1,0,1,-1.4876969250676457,4985,0
1,0,-1.2774445836787656,0,0,0,0,0,1,0.6959043331506402,6213,1
0,0,0.7992939660427822,2,2,0,0,2,1,-0.0502425199239492,2900,0
0,1,-1.1145631287986442,1,1,1,1,1,0,-1.4843733310673135,6208,0
0,0,1.6137012404433893,2,2,2,0,2,1,1.1429277261953275,5739,0
0,1,1.5729808767233588,2,2,2,2,2,0,0.8521132511662559,5295,0
0,0,1.6137012404433893,2,0,2,2,2,1,1.5666859612376889,6047,0
0,1,0.5549717837226001,1,1,1,1,1,0,-1.3248408190513656,326,0
0,1,1.247217966963116,2,2,2,0,2,0,0.6227852651433307,4515,0
0,0,-0.0965540357978854,2,2,2,0,0,1,0.6493740171459885,2085,0
0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6368568609825906,3820,0
0,0,-0.8295205827584317,2,0,2,2,0,1,-0.10342002392926519,5593,1
0,0,-0.6666391278783103,2,2,2,2,2,0,-0.32942441595185784,6357,0
0,0,-1.1552834925186746,0,0,0,2,0,0,0.02620014208369237,2006,0
0,0,0.758573602322752,0,2,0,0,1,1,0.8504514541660894,3916,0
0,0,1.3286586944031769,1,1,1,1,2,1,-1.4744025490663168,760,0
0,0,-0.6666391278783103,0,0,0,2,0,1,0.32532360211359457,318,0
0,0,-1.2367242199587352,1,1,1,1,1,0,-1.4893587220678117,3979,0
0,1,1.369379058123207,0,0,0,0,1,1,0.3153528201125979,4098,0
0,0,0.5549717837226001,0,2,2,2,2,0,1.4586691562268908,4154,0
0,0,-0.015113308357824713,2,0,2,2,1,1,1.4885815022298807,3123,0
0,0,1.6137012404433893,2,0,2,2,2,0,0.7274784761537967,4978,0
0,1,0.22920887396235737,2,0,2,2,2,0,0.5396954151350245,2676,0
0,1,0.758573602322752,0,0,0,2,1,0,-0.562075995975115,1996,0
0,1,1.6137012404433893,2,2,2,2,2,0,1.654761202246493,6138,0
1,0,1.3286586944031769,2,0,2,0,0,0,1.3456669602155942,5368,1
0,1,-0.9516816739185228,0,2,0,0,0,1,-1.156999322034587,2129,1
0,1,-0.9516816739185228,2,2,2,2,0,0,0.00792037508186511,5280,1
0,1,1.369379058123207,1,1,1,1,2,0,-1.4694171580658184,647,0
1,0,0.47353105628253944,2,2,2,0,1,1,1.4968904872307114,4103,0
0,0,0.7178532386027215,0,0,2,2,2,0,0.1574821050968162,2961,0
0,0,-0.7073594915983407,0,0,0,0,0,0,-0.5288400559717926,5101,0
0,0,-0.9924020376385531,0,0,0,0,0,1,-1.3132082400502028,1430,0
1,0,1.369379058123207,0,0,2,2,1,1,1.2659007042076202,5487,0
0,0,1.002895784642934,2,2,0,2,0,1,0.7573908221567865,4125,0
0,0,-1.0331224013585834,0,2,0,0,0,1,0.4582673621268844,4373,0
1,1,-0.9109613101984924,0,0,0,0,0,1,-1.004113998019304,3129,0
0,0,1.2064976032430856,2,2,2,0,1,1,0.9069525521717376,4751,0
0,1,0.3106496014024181,0,0,2,0,1,1,0.6743009721484804,2912,0
0,0,-0.5037576729981889,1,1,1,1,2,0,-1.4976677070686424,3471,0
0,0,-1.0331224013585834,1,1,1,1,0,0,-1.4876969250676457,666,1
0,0,-0.30015585439803716,0,0,0,2,0,1,1.0099839661820376,2033,0
0,0,-0.38159658183809786,0,2,2,0,0,0,0.6477122201458225,1571,0
1,0,1.369379058123207,0,2,2,0,1,0,1.3240635992134344,5388,0
1,0,1.6137012404433893,0,2,2,2,2,0,1.5583769762368582,5993,0
1,0,0.6771328748826912,0,2,0,0,0,0,0.8404806721650927,3876,1
1,1,0.43281069256250915,0,2,2,2,0,1,1.5284646302338678,3965,1
0,0,0.5549717837226001,2,0,0,0,0,0,-0.3244390249513595,2124,0
0,1,1.6137012404433893,2,2,2,2,2,0,0.8338334841644282,5242,0
0,0,-0.9109613101984924,1,1,1,1,1,0,-1.4760643460664828,1285,0
0,0,0.3106496014024181,2,0,0,2,1,1,-0.3393951979528547,1870,0
0,1,1.3286586944031769,0,2,2,0,0,1,1.3539759452164248,5491,1
0,0,-0.055833672077855064,0,0,2,2,2,0,1.1528985081963241,2704,0
0,0,1.4508197855632678,2,2,2,2,2,0,0.20401242110146783,4161,0
1,1,0.9621754209229036,2,0,2,0,1,1,1.3224018022132684,4778,1
0,0,-0.9109613101984924,0,0,0,0,0,1,0.6809481601491449,6228,1
0,1,1.4508197855632678,1,1,1,1,2,0,-1.3082228490497045,1088,0
0,1,0.43281069256250915,0,0,0,0,0,0,-0.28621769394753876,2146,1
0,0,-1.2774445836787656,0,0,0,0,0,1,0.8238627021634315,6302,1
1,0,0.6771328748826912,0,2,2,0,1,1,0.8338334841644282,3648,0
0,1,-0.7073594915983407,1,1,1,1,0,1,-1.3132082400502028,3367,0
1,0,-0.5037576729981889,0,0,0,0,0,1,0.9900424021800438,1474,1
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6335332669822583,3822,1
0,1,0.7178532386027215,0,0,2,2,1,1,0.16246749609731476,2982,0
1,0,-1.2367242199587352,0,2,0,0,0,0,0.8222009051632655,1068,1
1,0,-0.3408762181180675,0,0,0,0,0,0,0.17410007509847744,1240,0
0,0,-1.1960038562387048,0,0,0,0,0,1,0.15914390209698223,1854,1
0,0,-1.2774445836787656,0,0,2,0,0,1,0.32698539911376057,5722,1
0,1,0.10704778280226633,1,1,1,1,2,0,-1.4843733310673135,5235,0
0,0,-0.62591876415828,1,1,1,1,0,0,-1.328164413051698,4023,0
1,0,-0.9924020376385531,1,1,1,1,0,0,-1.4993295040688086,1112,1
0,0,-0.9109613101984924,0,0,0,2,0,1,1.0083221691818711,6252,0
0,1,1.4508197855632678,2,2,2,2,2,1,0.8005975441611056,5007,0
0,0,0.5142514200025698,2,2,2,0,1,0,0.466576347127715,3112,0
0,1,-1.2367242199587352,1,1,1,1,1,0,-1.4926823160681442,3036,1
0,0,0.18848851024232702,1,1,1,1,0,0,-1.4760643460664828,5484,0
0,0,-1.1552834925186746,0,0,0,0,0,1,-1.3464441800535252,6465,1
0,0,-0.9109613101984924,0,0,0,0,0,0,-0.6484894399837535,3642,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4860351280674797,1607,0
0,1,1.3286586944031769,2,2,0,0,2,1,0.15914390209698223,3785,0
0,1,1.002895784642934,1,1,1,1,2,0,-1.504314895069307,312,0
0,0,-1.1960038562387048,0,0,2,0,0,1,0.3319707901142591,2016,0
0,0,-1.2367242199587352,0,0,0,0,0,0,0.16246749609731476,834,1
0,0,0.6771328748826912,0,0,2,0,0,1,-1.1486903370337564,839,0
0,0,-1.1552834925186746,0,0,0,0,0,0,-0.6351950639824246,1508,1
0,0,1.5322605130033284,0,2,2,2,2,0,-0.23137839294205673,3452,0
0,1,0.8400143297628127,1,1,1,1,1,1,-1.4926823160681442,78,0
0,1,0.8400143297628127,1,1,1,1,2,0,-1.303237458049206,606,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.3419415721152558,5767,1
0,0,-0.4223169455581282,1,1,1,1,0,1,-1.3265026160515319,4180,0
1,0,0.7992939660427822,0,2,0,0,0,1,-0.518869273970796,2208,1
1,0,1.3286586944031769,2,0,2,2,2,1,1.5151702542325387,5642,0
0,0,0.6364125111626608,1,1,1,1,1,0,-1.3364733980525287,374,0
0,0,-1.2367242199587352,0,0,0,0,0,1,-0.9991286070188055,5041,1
0,0,-1.1960038562387048,0,2,2,0,0,0,1.435403998224565,2722,0
0,0,0.5142514200025698,0,2,0,0,0,0,0.5529897911363537,3240,0
0,1,-1.2774445836787656,0,0,0,0,0,0,0.5064594751317021,6013,1
0,1,1.1657772395230555,0,0,2,2,2,1,0.3003966471111027,3919,0
0,0,-1.1960038562387048,2,0,0,2,0,1,-0.012021188920128179,1553,0
1,0,0.3106496014024181,0,0,2,2,1,1,1.2958130502106107,3578,0
0,0,-1.2774445836787656,0,0,0,0,0,0,0.21065960910213194,5565,0
0,0,-1.2774445836787656,0,0,0,2,0,1,-0.49394231896830415,4147,0
0,0,0.758573602322752,1,1,1,1,1,1,-1.3348116010523623,487,0
1,0,-1.2367242199587352,2,0,0,0,0,1,-0.5155456799704636,6343,1
0,0,0.7992939660427822,0,2,0,0,1,0,-1.152013931034089,1095,0
0,0,0.758573602322752,0,0,0,0,0,0,0.6194616711429987,3543,0
0,0,-1.2774445836787656,1,1,1,1,0,1,-1.4727407520661506,1615,0
0,1,-0.055833672077855064,2,2,0,2,1,1,0.3485887601159204,1979,0
0,1,0.5956921474426305,1,1,1,1,1,0,-1.4694171580658184,29,0
0,0,-1.1960038562387048,0,0,0,0,0,1,0.3436033691154218,2350,1
1,0,-0.4223169455581282,1,1,1,1,1,1,-1.4860351280674797,3562,0
0,0,-1.2774445836787656,1,1,1,1,0,1,-1.4660935640654862,1619,0
0,0,1.6137012404433893,0,2,2,2,2,1,0.677624566148813,5107,0
0,1,-1.1960038562387048,0,0,2,0,0,1,-0.4856333339674735,1168,1
1,1,0.5956921474426305,0,2,0,0,1,1,0.6709773781481484,3436,0
0,1,1.6137012404433893,2,0,2,2,2,1,0.05777428508684881,4066,0
